timestamp,src_addr,dst_addr,protocol,src_port,dst_port,bytes,cpu_usage,memory_usage,disk_io,network_io,action,log_status,label,iso_forest_anomaly,svm_anomaly,rf_anomaly
2024-05-18 22:59:22.622155,211.205.69.151,132.17.224.134,6,21,25,4477,6.327882420065195,45.20695595592396,199,219,ACCEPT,OK,0,0,1,0
2024-05-18 22:56:32.622155,148.245.63.19,225.23.200.88,6,25,443,4564,41.17208315249248,36.485134378866576,280,392,ACCEPT,OK,0,0,0,0
2024-05-18 22:16:47.622155,34.245.162.61,150.170.202.217,17,25,443,3061,7.460299226552191,31.164099450393444,373,183,ACCEPT,OK,0,0,0,0
2024-05-18 22:16:00.622155,250.93.155.6,179.150.23.86,17,53,443,2709,40.0665118194449,13.70829210031001,400,336,ACCEPT,OK,0,0,0,0
2024-05-18 22:38:16.622155,202.153.150.123,58.62.134.223,6,21,22,2340,15.700453754703751,4.89057002480699,457,264,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:32.622155,250.7.63.229,47.186.163.71,17,25,25,3562,48.7016608317692,3.275840439703326,162,429,ACCEPT,OK,0,0,1,0
2024-05-18 22:55:47.622155,94.241.9.215,24.111.153.219,6,22,53,2839,15.215375493758652,14.781178712322912,271,238,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:58.622155,64.214.41.232,160.109.221.132,17,25,53,1627,3.331068237433432,5.881017652901677,392,371,ACCEPT,OK,0,0,1,0
2024-05-18 22:33:37.622155,151.86.203.100,17.115.39.216,6,53,80,2450,9.788290974058471,0.6543720692814226,492,359,ACCEPT,OK,0,0,0,0
2024-05-18 23:11:18.622155,154.29.63.200,83.134.191.69,17,25,25,3765,37.457980835819974,49.52196826141248,148,123,ACCEPT,OK,0,0,1,0
2024-05-18 23:09:12.622155,146.111.249.123,178.165.131.76,17,21,443,935,40.12239565433068,12.501451851481075,382,126,ACCEPT,OK,0,0,0,0
2024-05-18 22:38:07.622155,90.95.29.239,8.144.177.98,6,53,80,735,6.892595766991494,14.020084859669025,329,173,ACCEPT,OK,0,0,0,0
2024-05-18 22:40:07.622155,220.194.216.180,248.75.205.115,17,80,25,3247,8.303875226358276,42.984315008688185,234,227,ACCEPT,OK,0,0,0,0
2024-05-18 23:02:06.622155,174.129.102.144,129.52.141.52,6,443,22,1704,48.30262054556831,37.51788477013541,425,122,ACCEPT,OK,0,0,1,0
2024-05-18 22:22:01.622155,69.79.65.77,13.132.151.7,6,25,22,3299,43.68168154086087,37.45177622060929,313,466,ACCEPT,OK,0,0,0,0
2024-05-18 23:08:45.622155,53.175.185.92,89.36.101.47,17,21,21,676,41.14801209020491,42.04266894070818,295,183,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:57.622155,180.137.9.164,234.109.6.106,6,53,25,3709,21.74134986109212,37.99470311121782,235,280,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:43.622155,251.143.165.116,243.111.37.35,17,443,443,1942,32.19102698542813,31.590327610560752,420,295,ACCEPT,OK,0,0,0,0
2024-05-18 22:51:10.622155,117.153.70.19,92.42.67.158,6,53,53,3652,3.723536565985619,22.05822747260744,274,134,ACCEPT,OK,0,0,0,0
2024-05-18 22:43:49.622155,94.209.37.137,3.96.60.192,17,443,443,3345,38.729677120461005,47.5964127365143,171,320,ACCEPT,OK,0,0,0,0
2024-05-18 23:03:59.622155,113.166.169.185,175.22.183.203,17,53,21,1327,30.29751556893548,25.179784207895896,400,489,ACCEPT,OK,0,0,0,0
2024-05-18 23:01:42.622155,204.75.201.117,190.155.133.207,6,80,25,3909,45.256495531716986,27.20372234525849,355,440,ACCEPT,OK,0,0,0,0
2024-05-18 22:22:57.622155,206.68.0.4,66.86.74.36,6,21,25,1204,14.50880590237112,24.357965970241512,100,462,ACCEPT,OK,0,0,0,0
2024-05-18 22:50:42.622155,51.32.36.236,57.224.85.80,6,443,25,4357,15.67851483605865,8.168617863936479,361,485,ACCEPT,OK,0,0,0,0
2024-05-18 23:00:25.622155,196.136.8.232,212.14.222.241,17,443,53,1939,36.853596911477446,27.497114757161295,396,402,ACCEPT,OK,0,0,0,0
2024-05-18 22:17:27.622155,109.207.135.26,238.133.252.158,17,21,22,2315,32.58503633494352,5.220520638240073,238,417,ACCEPT,OK,0,0,0,0
2024-05-18 22:33:55.622155,96.227.152.94,227.38.199.123,17,21,21,1079,9.633582299638435,48.06612631547178,244,280,ACCEPT,OK,0,0,1,0
2024-05-18 22:18:03.622155,222.140.242.25,194.139.22.151,6,80,53,1910,26.308766381816337,44.048914913004225,301,365,ACCEPT,OK,0,0,0,0
2024-05-18 22:53:55.622155,47.224.176.235,66.183.41.4,17,443,22,2665,21.955615353095965,19.284798034489793,233,223,ACCEPT,OK,0,0,0,0
2024-05-18 23:04:50.622155,201.202.166.3,219.109.98.209,17,22,22,3411,39.87186754899755,27.7962239872105,127,458,ACCEPT,OK,0,0,0,0
2024-05-18 23:08:37.622155,194.101.82.64,86.138.9.54,17,25,443,1038,6.480231946283799,3.0577845309604945,129,184,ACCEPT,OK,0,0,1,0
2024-05-18 22:40:02.622155,95.195.62.253,50.241.127.205,17,53,80,1748,28.369334961373276,26.752527240963182,167,138,ACCEPT,OK,0,0,0,0
2024-05-18 22:22:30.622155,236.155.145.211,51.121.79.157,6,80,25,4190,40.99332842085874,26.925278255352534,377,444,ACCEPT,OK,0,0,0,0
2024-05-18 22:37:39.622155,221.157.99.51,192.110.78.119,17,53,22,3956,45.00256435257012,36.88265996191304,273,166,ACCEPT,OK,0,0,0,0
2024-05-18 22:38:50.622155,225.105.76.76,229.31.80.2,6,22,21,2228,7.904295921652116,46.127384309828805,362,460,ACCEPT,OK,0,0,1,0
2024-05-18 23:01:22.622155,183.154.107.204,34.50.52.187,17,53,22,1825,23.312429973095018,2.9823059346605674,382,259,ACCEPT,OK,0,0,0,0
2024-05-18 22:25:01.622155,188.125.75.243,123.140.30.115,17,443,53,2495,34.62281637697544,0.0507181374975518,226,238,ACCEPT,OK,0,0,0,0
2024-05-18 23:07:15.622155,107.186.56.15,219.87.60.156,6,443,21,958,29.46156594520825,44.66754647183462,298,325,ACCEPT,OK,0,0,0,0
2024-05-18 22:33:52.622155,227.239.187.80,196.243.145.205,6,25,25,4135,25.7610257765524,18.26576079693915,404,196,ACCEPT,OK,0,0,0,0
2024-05-18 22:45:50.622155,15.3.230.59,222.121.80.90,17,22,25,3457,21.86579615978968,8.343742042803171,160,484,ACCEPT,OK,0,0,0,0
2024-05-18 23:13:09.622155,163.174.115.166,230.52.67.194,17,21,443,2600,4.787104551432325,11.296100933279906,206,292,ACCEPT,OK,0,0,1,0
2024-05-18 23:14:48.622155,159.88.94.228,52.11.72.243,17,25,21,4642,5.984147990714628,41.258631931877765,471,111,ACCEPT,OK,0,0,1,0
2024-05-18 22:58:05.622155,188.112.207.167,254.95.154.244,6,80,53,1854,47.154469175503074,8.389349615616181,440,262,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:14.622155,218.90.214.254,162.227.102.124,6,53,21,1934,39.56844035241191,9.920067182724557,235,436,ACCEPT,OK,0,0,0,0
2024-05-18 22:49:27.622155,185.243.66.47,138.50.224.166,6,21,80,4734,41.52688692703625,41.27729147111712,313,233,ACCEPT,OK,0,0,0,0
2024-05-18 23:05:15.622155,194.8.27.242,162.8.26.105,17,53,22,3360,8.83349192287679,10.11643865919305,131,445,ACCEPT,OK,0,0,0,0
2024-05-18 22:36:20.622155,192.188.189.143,2.77.234.216,6,53,443,2964,8.3047336144423,44.17967953969555,308,324,ACCEPT,OK,0,0,0,0
2024-05-18 22:17:39.622155,179.244.214.109,11.52.11.5,17,53,21,4276,20.161435102031668,30.581765673858513,350,377,ACCEPT,OK,0,0,0,0
2024-05-18 22:47:42.622155,210.141.119.84,236.205.115.46,6,443,443,517,25.07221508576376,28.698502842262187,290,192,ACCEPT,OK,0,0,0,0
2024-05-18 22:51:43.622155,96.91.187.65,233.46.21.169,17,80,53,4910,49.39321040684025,10.707021995611132,140,369,ACCEPT,OK,0,0,1,0
2024-05-18 22:31:35.622155,205.157.213.0,249.113.172.131,17,25,21,4619,12.30436814690189,14.370777867564366,341,117,ACCEPT,OK,0,0,0,0
2024-05-18 22:19:04.622155,218.104.2.175,121.205.41.200,6,21,21,3853,24.082726256215913,4.877759914241276,323,379,ACCEPT,OK,0,0,0,0
2024-05-18 22:48:47.622155,92.60.115.75,90.98.92.150,17,25,22,3124,3.4917235107056968,23.98070608057057,137,485,ACCEPT,OK,0,0,0,0
2024-05-18 22:59:55.622155,201.74.84.124,224.119.206.37,17,443,443,3411,18.98326715205866,38.16471528328827,491,205,ACCEPT,OK,0,0,0,0
2024-05-18 22:37:41.622155,108.58.25.253,116.62.17.104,17,25,21,4338,7.271945041136357,27.397620120519463,460,341,ACCEPT,OK,0,0,0,0
2024-05-18 22:19:49.622155,180.168.110.242,16.178.186.218,17,53,443,1779,21.40084783214524,32.68164881123474,232,346,ACCEPT,OK,0,0,0,0
2024-05-18 23:08:30.622155,54.196.0.245,53.158.23.253,6,25,53,4039,46.941025185029005,25.70601650219669,394,165,ACCEPT,OK,0,0,0,0
2024-05-18 22:16:35.622155,166.117.187.199,20.196.153.67,6,25,443,3628,20.219837228869824,15.874691393221458,395,261,ACCEPT,OK,0,0,0,0
2024-05-18 23:11:55.622155,119.82.108.20,240.37.142.16,6,22,22,1944,16.215548592408403,45.99369753549289,278,227,ACCEPT,OK,0,0,0,0
2024-05-18 23:01:13.622155,70.186.197.246,201.212.239.38,17,25,80,1956,48.06562028187257,43.16431063764375,254,167,ACCEPT,OK,0,0,0,0
2024-05-18 22:29:26.622155,116.122.213.62,83.94.203.236,17,53,25,3864,36.88714230292865,22.68417294257085,369,235,ACCEPT,OK,0,0,0,0
2024-05-18 22:17:18.622155,37.91.47.29,192.149.162.31,17,25,80,4113,43.44171388100671,30.531000479207048,482,209,ACCEPT,OK,0,0,0,0
2024-05-18 22:40:21.622155,240.181.57.105,22.73.196.70,17,443,443,4736,9.336887608810867,43.11062960937315,108,273,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:49.622155,52.141.197.188,19.100.109.146,17,21,53,1788,33.02032040515822,45.41667162139702,336,440,ACCEPT,OK,0,0,0,0
2024-05-18 22:16:06.622155,43.151.129.191,201.144.77.99,17,443,80,3517,10.88395901507792,42.26361525622793,146,163,ACCEPT,OK,0,0,0,0
2024-05-18 22:30:03.622155,203.165.182.45,67.183.66.249,17,25,53,1081,5.19042517238133,14.032515105759929,444,122,ACCEPT,OK,0,0,0,0
2024-05-18 23:11:25.622155,14.56.116.98,159.215.133.255,6,25,22,4028,18.23411596936349,5.913650666082204,153,477,ACCEPT,OK,0,0,0,0
2024-05-18 22:44:17.622155,69.180.112.135,38.41.4.243,6,443,53,1909,31.67815046978751,7.627751320907972,251,272,ACCEPT,OK,0,0,0,0
2024-05-18 22:33:29.622155,118.120.16.6,165.228.128.18,6,25,53,3016,23.05568707856415,17.73725949109543,203,207,ACCEPT,OK,0,0,0,0
2024-05-18 22:18:33.622155,208.204.30.200,27.76.55.11,17,25,25,2656,19.125329780784696,34.5542829375696,291,295,ACCEPT,OK,0,0,0,0
2024-05-18 22:54:31.622155,164.16.47.26,204.150.200.87,17,21,22,2556,36.62347155947275,47.74763643536058,300,492,ACCEPT,OK,0,0,0,0
2024-05-18 22:17:35.622155,128.129.50.12,119.33.100.106,17,443,53,3114,26.452222039902463,45.964260317453885,325,262,ACCEPT,OK,0,0,0,0
2024-05-18 23:07:34.622155,113.177.70.56,251.59.55.39,6,80,22,1515,28.85247186490348,2.792985223693223,462,101,ACCEPT,OK,0,0,0,0
2024-05-18 22:27:12.622155,104.76.165.144,165.114.238.26,17,21,25,1069,18.12854333053982,18.75838231235073,253,491,ACCEPT,OK,0,0,0,0
2024-05-18 22:33:39.622155,79.130.91.200,252.177.53.135,6,443,80,535,1.238976388979407,40.407413124876165,299,292,ACCEPT,OK,0,0,0,0
2024-05-18 23:01:41.622155,194.211.28.93,110.177.97.96,17,53,53,3325,20.46223812469492,39.87411116690773,420,384,ACCEPT,OK,0,0,0,0
2024-05-18 22:20:28.622155,196.194.102.141,161.233.105.148,6,443,21,4014,10.148057135465754,9.559938455940598,281,388,ACCEPT,OK,0,0,0,0
2024-05-18 22:28:50.622155,30.96.118.51,255.231.231.34,17,53,22,1706,16.201334816338935,36.92616326783611,206,289,ACCEPT,OK,0,0,0,0
2024-05-18 22:27:57.622155,205.189.120.184,127.197.255.59,17,80,80,609,49.29221486350974,15.825750371477188,239,353,ACCEPT,OK,0,0,0,0
2024-05-18 22:43:32.622155,35.124.13.201,231.29.84.163,6,25,80,943,44.32930215492028,13.432331292933997,271,139,ACCEPT,OK,0,0,0,0
2024-05-18 22:22:58.622155,92.180.76.111,131.233.145.221,17,25,21,1073,9.125997912647938,24.617587241168852,253,178,ACCEPT,OK,0,0,0,0
2024-05-18 22:34:41.622155,125.175.151.188,32.111.26.96,6,21,443,4072,3.7259423624313337,47.737877274451776,208,170,ACCEPT,OK,0,0,1,0
2024-05-18 22:46:16.622155,206.100.9.137,193.73.249.242,17,22,53,2503,18.9394975725602,45.79140255657354,356,494,ACCEPT,OK,0,0,0,0
2024-05-18 22:34:40.622155,117.16.74.53,32.114.169.140,17,21,25,3163,15.341306629829482,41.430550898144496,448,409,ACCEPT,OK,0,0,0,0
2024-05-18 23:08:03.622155,13.133.217.236,160.66.232.102,17,53,22,1826,10.381394701086222,38.207607904067935,171,104,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:19.622155,34.24.58.130,177.96.54.211,6,443,22,1205,14.452160555453464,7.4125580227678896,376,200,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:28.622155,98.38.8.243,114.68.92.50,17,25,53,2812,13.4971695234127,44.55524840984124,264,500,ACCEPT,OK,0,0,0,0
2024-05-18 22:43:38.622155,129.200.234.184,157.44.189.125,6,22,21,2794,29.420510697122655,45.22389638874038,158,108,ACCEPT,OK,0,0,0,0
2024-05-18 22:44:34.622155,29.49.81.226,177.3.205.254,17,443,21,2857,37.63624999954428,47.98064285767939,173,267,ACCEPT,OK,0,0,1,0
2024-05-18 22:32:39.622155,168.35.33.145,224.234.155.7,6,21,53,2911,17.313408691012246,28.975293785199323,190,244,ACCEPT,OK,0,0,0,0
2024-05-18 22:17:21.622155,167.231.140.231,144.93.197.93,6,80,22,1282,42.28258196324583,36.77702786713844,381,337,ACCEPT,OK,0,0,0,0
2024-05-18 22:42:33.622155,229.111.183.175,118.119.94.37,6,80,80,4695,49.38502912166848,22.5819832165606,318,104,ACCEPT,OK,0,0,0,0
2024-05-18 22:53:32.622155,102.122.8.9,246.246.194.132,17,80,80,4814,33.46406413562769,27.6120627613871,220,268,ACCEPT,OK,0,0,0,0
2024-05-18 22:51:36.622155,146.68.183.156,102.12.195.208,17,22,21,2600,19.66395359914795,22.968792695667517,331,271,ACCEPT,OK,0,0,0,0
2024-05-18 23:02:07.622155,223.153.79.28,91.24.102.251,6,21,80,3482,47.29508368908045,46.62876126802048,293,314,ACCEPT,OK,0,0,0,0
2024-05-18 22:25:49.622155,156.139.172.62,210.55.217.70,17,21,53,4540,12.54630642418817,24.09836987638287,126,447,ACCEPT,OK,0,0,0,0
2024-05-18 22:47:55.622155,60.116.83.175,84.154.140.55,17,53,22,4664,22.47787612716875,31.22491154865483,250,166,ACCEPT,OK,0,0,0,0
2024-05-18 22:31:56.622155,63.63.91.3,218.75.192.13,6,21,25,4609,2.108467591331392,4.345834834001111,415,114,ACCEPT,OK,0,0,1,0
2024-05-18 22:29:35.622155,222.102.126.205,149.61.55.232,17,21,80,1482,24.14180845134728,13.983852898758926,359,485,ACCEPT,OK,0,0,0,0
2024-05-18 23:05:02.622155,113.131.39.254,123.156.2.79,6,22,53,4404,47.73961180652824,46.04502875527979,185,453,ACCEPT,OK,0,0,0,0
2024-05-18 22:47:50.622155,76.231.212.240,238.116.121.48,17,25,22,647,42.45282045820897,6.767731691795387,362,180,ACCEPT,OK,0,0,1,0
2024-05-18 22:38:34.622155,206.81.196.204,111.96.131.211,17,443,443,2293,7.068816328894901,45.828524713868944,146,320,ACCEPT,OK,0,0,1,0
2024-05-18 22:33:24.622155,77.168.152.73,255.211.60.194,6,80,22,4191,4.412251672234108,21.608020666256472,341,241,ACCEPT,OK,0,0,0,0
2024-05-18 23:07:23.622155,66.218.145.112,247.215.210.110,17,21,22,2203,45.51426357080947,32.381100021158424,459,335,ACCEPT,OK,0,0,0,0
2024-05-18 22:25:28.622155,59.198.82.102,7.207.125.233,17,443,22,2095,28.365345315163083,23.63631956412144,371,422,ACCEPT,OK,0,0,0,0
2024-05-18 22:52:12.622155,235.76.106.170,61.72.90.159,6,22,53,778,26.090990354142257,40.68948392265622,456,118,ACCEPT,OK,0,0,0,0
2024-05-18 22:58:39.622155,102.231.84.88,183.154.35.204,17,25,21,4278,49.32627120028483,43.55529701248205,443,266,ACCEPT,OK,0,0,1,0
2024-05-18 23:04:38.622155,171.11.157.28,97.227.6.115,6,443,53,705,32.97208015349646,1.2635309277659157,137,362,ACCEPT,OK,0,0,0,0
2024-05-18 22:22:45.622155,12.1.204.66,219.24.43.104,17,25,25,1182,3.118793282461396,32.45728912197103,113,497,ACCEPT,OK,0,0,0,0
2024-05-18 23:00:33.622155,48.58.169.213,38.152.38.52,6,22,22,566,16.150428075308838,17.26916863055982,352,209,ACCEPT,OK,0,0,0,0
2024-05-18 23:01:23.622155,233.116.98.204,28.172.53.60,17,53,25,1793,31.73755207178534,5.057131123233355,424,331,ACCEPT,OK,0,0,0,0
2024-05-18 22:34:52.622155,221.111.228.223,211.213.151.124,17,21,22,1686,6.945833065700391,0.4339105507538687,215,442,ACCEPT,OK,0,0,1,0
2024-05-18 23:14:09.622155,213.128.75.98,39.198.82.144,6,80,21,4090,14.57281508213697,23.173159017742716,495,445,ACCEPT,OK,0,0,0,0
2024-05-18 22:39:29.622155,144.173.159.13,220.113.235.112,17,53,53,4622,5.336335056032304,48.41734562553873,232,289,ACCEPT,OK,0,0,1,0
2024-05-18 22:37:07.622155,53.97.165.73,73.107.126.47,17,25,21,2645,32.042393280846184,8.87121268372184,487,243,ACCEPT,OK,0,0,0,0
2024-05-18 22:23:34.622155,122.126.139.38,20.131.240.57,17,25,22,2489,46.23783549228149,25.34764739520306,374,478,ACCEPT,OK,0,0,0,0
2024-05-18 22:36:37.622155,99.178.28.27,77.5.4.215,6,443,53,644,0.073148279629398,23.312992773979495,207,241,ACCEPT,OK,0,0,0,0
2024-05-18 22:34:06.622155,240.106.58.96,120.63.194.128,17,22,21,989,5.5640414442713615,14.04671700893722,293,163,ACCEPT,OK,0,0,0,0
2024-05-18 22:40:54.622155,170.206.200.11,59.133.37.70,6,53,22,4810,19.31673848621657,2.9904822724186153,220,349,ACCEPT,OK,0,0,0,0
2024-05-18 23:11:27.622155,204.37.152.241,167.106.218.74,6,443,22,703,31.57727006469207,46.20831796867761,353,142,ACCEPT,OK,0,0,0,0
2024-05-18 22:43:46.622155,63.241.72.179,226.182.163.225,6,443,53,576,27.383615102920505,43.543093765255165,465,139,ACCEPT,OK,0,0,0,0
2024-05-18 22:48:43.622155,125.101.230.146,77.120.147.104,6,443,53,3342,14.026319132203795,15.374660070328703,119,322,ACCEPT,OK,0,0,0,0
2024-05-18 23:01:09.622155,207.208.129.217,97.159.186.168,17,80,25,4236,21.844300548590816,32.36654776419085,267,462,ACCEPT,OK,0,0,0,0
2024-05-18 22:53:26.622155,210.37.204.40,202.193.148.204,6,443,25,4288,32.91824633054215,5.933727205713968,406,352,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:20.622155,28.18.22.255,181.141.195.54,6,80,443,2978,35.78264284877118,27.629479240824967,159,366,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:48.622155,183.193.124.214,99.205.162.126,6,22,22,4899,7.186435793680307,39.01205358676653,280,223,ACCEPT,OK,0,0,0,0
2024-05-18 22:43:15.622155,73.31.175.5,224.184.54.25,17,80,22,2026,38.20600484126943,35.55722391652027,479,375,ACCEPT,OK,0,0,0,0
2024-05-18 22:22:19.622155,209.254.171.206,199.103.226.20,17,25,53,2414,0.2546934961290215,10.391876629435403,384,334,ACCEPT,OK,0,0,1,0
2024-05-18 23:05:29.622155,169.40.230.230,10.170.78.225,6,53,80,2312,7.756616784538362,35.204118649665276,221,182,ACCEPT,OK,0,0,0,0
2024-05-18 22:31:24.622155,214.72.98.32,155.241.227.219,17,25,21,3748,35.021806204750696,8.560274715591031,135,159,ACCEPT,OK,0,0,0,0
2024-05-18 22:49:25.622155,85.210.117.253,144.109.173.157,6,22,22,2597,40.32330861000421,29.161701882994823,473,377,ACCEPT,OK,0,0,0,0
2024-05-18 22:38:19.622155,143.74.125.8,180.157.99.139,6,53,25,875,35.750530054056135,5.369016924161563,489,495,ACCEPT,OK,0,0,0,0
2024-05-18 23:12:36.622155,69.217.206.123,48.208.179.95,17,22,21,1590,29.38528894273415,3.784982203589404,145,128,ACCEPT,OK,0,0,0,0
2024-05-18 22:17:51.622155,215.230.18.38,171.155.154.68,17,25,22,3230,38.3418004525512,13.70800500575829,351,438,ACCEPT,OK,0,0,0,0
2024-05-18 23:03:47.622155,243.163.4.34,209.206.197.81,17,80,443,2749,45.516407624684575,35.69189180982618,295,329,ACCEPT,OK,0,0,0,0
2024-05-18 22:49:44.622155,92.218.146.196,136.142.110.46,6,22,22,4000,8.415073157790953,24.874288371102004,281,261,ACCEPT,OK,0,0,0,0
2024-05-18 22:31:06.622155,83.23.32.144,136.145.176.136,6,21,21,4729,27.9478177953852,45.39969664006296,436,299,ACCEPT,OK,0,0,0,0
2024-05-18 22:40:15.622155,13.145.39.5,146.232.24.193,17,22,21,3342,9.039948005885996,13.578991830505592,494,368,ACCEPT,OK,0,0,0,0
2024-05-18 23:01:35.622155,167.29.44.71,73.66.131.0,17,80,53,3050,33.459332798170074,25.892384049989065,131,445,ACCEPT,OK,0,0,0,0
2024-05-18 23:06:44.622155,132.134.220.201,11.213.10.63,6,443,53,1854,19.299810888589793,35.556028265134735,401,371,ACCEPT,OK,0,0,0,0
2024-05-18 22:44:20.622155,234.168.130.251,87.147.219.36,17,21,80,2396,18.885480012373808,24.789127190036243,109,269,ACCEPT,OK,0,0,0,0
2024-05-18 22:34:15.622155,5.13.16.69,138.50.117.84,6,22,25,3111,18.277608097361124,4.200517541225146,316,294,ACCEPT,OK,0,0,0,0
2024-05-18 23:13:29.622155,232.13.139.38,48.140.121.186,6,53,443,2497,4.231040517495427,42.94277929736124,124,310,ACCEPT,OK,0,0,1,0
2024-05-18 22:44:40.622155,168.255.31.40,202.224.18.207,17,22,21,3289,47.71870052962333,43.011484335681374,406,202,ACCEPT,OK,0,0,1,0
2024-05-18 22:49:49.622155,114.199.23.131,151.107.136.240,6,21,53,4139,38.43710154033815,5.605166653016952,117,137,ACCEPT,OK,0,0,0,0
2024-05-18 22:43:11.622155,47.177.23.76,162.106.172.226,17,22,443,2938,20.57147106447482,6.230601382626838,242,410,ACCEPT,OK,0,0,0,0
2024-05-18 22:23:16.622155,149.201.241.4,70.61.202.136,17,21,25,1198,43.701712864670874,45.818701381937046,268,293,ACCEPT,OK,0,0,1,0
2024-05-18 22:50:33.622155,33.54.201.165,193.90.133.188,17,443,21,3958,36.789354082002006,18.071884140134586,319,271,ACCEPT,OK,0,0,0,0
2024-05-18 22:34:18.622155,90.163.125.223,20.187.42.109,17,25,22,3764,39.439294128029175,34.80815326920633,272,192,ACCEPT,OK,0,0,0,0
2024-05-18 22:39:55.622155,107.131.238.68,242.35.9.76,6,80,21,3206,26.671527411019586,48.06301343921447,475,197,ACCEPT,OK,0,0,0,0
2024-05-18 23:12:12.622155,187.46.214.39,169.28.13.36,6,443,443,2504,15.253686382902936,38.7898357360543,474,491,ACCEPT,OK,0,0,0,0
2024-05-18 22:29:36.622155,166.213.105.207,150.250.182.106,17,22,53,3223,41.28388864270875,28.66322082952248,123,284,ACCEPT,OK,0,0,0,0
2024-05-18 22:39:04.622155,27.31.236.147,184.130.226.43,6,80,21,2849,43.90762316063459,3.3822601999029978,304,373,ACCEPT,OK,0,0,1,0
2024-05-18 22:43:28.622155,35.92.216.14,159.33.169.73,6,21,21,2091,18.38705650935827,23.831160954279028,181,290,ACCEPT,OK,0,0,0,0
2024-05-18 22:36:42.622155,96.212.64.221,48.175.76.253,6,25,443,2332,1.9476261838340505,34.63124206244983,429,471,ACCEPT,OK,0,0,0,0
2024-05-18 22:47:43.622155,248.102.29.0,130.13.38.76,6,443,80,4870,37.21647018903416,47.80521675696202,499,105,ACCEPT,OK,0,0,0,0
2024-05-18 22:27:30.622155,239.205.254.216,139.183.124.191,17,53,80,1698,23.70621306928986,26.854327456176048,335,261,ACCEPT,OK,0,0,0,0
2024-05-18 22:25:21.622155,180.27.41.172,43.204.250.167,6,443,80,1050,37.422301313069475,18.42582350511453,169,281,ACCEPT,OK,0,0,0,0
2024-05-18 22:26:20.622155,109.253.0.115,119.145.105.10,6,21,53,4070,42.02048966838555,26.82392658135843,239,116,ACCEPT,OK,0,0,0,0
2024-05-18 22:50:35.622155,27.226.193.41,254.93.146.3,6,21,443,4506,10.15619240541633,38.21399279644604,314,157,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:43.622155,167.44.69.92,99.73.57.239,6,25,21,1506,19.875469510874165,20.225736926753395,371,465,ACCEPT,OK,0,0,0,0
2024-05-18 22:40:15.622155,192.54.195.116,24.107.130.87,17,21,25,2063,40.7453166668786,40.80287322939123,319,463,ACCEPT,OK,0,0,0,0
2024-05-18 22:16:33.622155,96.78.68.220,124.65.134.72,6,21,21,2002,48.04964109402747,12.81317313831057,152,483,ACCEPT,OK,0,0,1,0
2024-05-18 22:41:07.622155,183.23.233.119,95.238.47.225,6,80,25,4288,26.61665619883505,47.135036949902094,265,105,ACCEPT,OK,0,0,0,0
2024-05-18 23:12:05.622155,190.213.141.91,133.33.35.130,17,443,443,4284,27.39177061275788,35.88112278027689,382,172,ACCEPT,OK,0,0,0,0
2024-05-18 22:50:22.622155,159.111.124.184,187.115.2.122,17,443,22,1142,3.7259238979953366,11.174256550826522,196,147,ACCEPT,OK,0,0,1,0
2024-05-18 22:48:00.622155,201.174.231.206,204.214.109.81,6,21,53,2277,21.846246324062168,26.118089015236663,482,139,ACCEPT,OK,0,0,0,0
2024-05-18 23:15:12.622155,138.190.97.158,71.25.41.173,17,22,443,3376,7.406621267176083,26.771175167463525,240,141,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:57.622155,138.244.178.184,238.168.150.149,17,80,443,1254,29.45640267474342,6.8752465273682395,269,167,ACCEPT,OK,0,0,0,0
2024-05-18 22:29:55.622155,235.54.15.225,242.190.235.190,17,21,80,2762,9.167467626543612,36.914263572328835,411,165,ACCEPT,OK,0,0,0,0
2024-05-18 22:59:50.622155,124.10.217.149,37.12.229.19,17,80,80,1802,2.614498451950209,37.75615186967103,276,395,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:19.622155,251.32.169.48,198.174.205.12,17,25,25,4712,42.67903994723998,29.042769769932235,440,484,ACCEPT,OK,0,0,0,0
2024-05-18 22:51:52.622155,193.191.61.150,98.218.46.49,17,22,22,1445,10.868867599978527,21.835593320101022,179,383,ACCEPT,OK,0,0,0,0
2024-05-18 22:40:03.622155,23.6.133.133,233.234.115.182,17,21,25,1326,25.3192496386117,39.5312685797887,253,440,ACCEPT,OK,0,0,0,0
2024-05-18 22:31:04.622155,199.81.74.233,36.228.196.163,6,21,80,2570,18.005033553567667,40.17190051697568,491,436,ACCEPT,OK,0,0,0,0
2024-05-18 22:42:11.622155,17.129.3.154,63.169.249.181,6,22,80,2430,44.752639263562514,11.702714097323314,206,211,ACCEPT,OK,0,0,0,0
